id,name,category,value,memo
13842,name_13842,B,21,memo_13842
13843,name_13843,A,466,memo_13843
13844,name_13844,C,267,memo_13844
13845,name_13845,A,613,memo_13845
13846,name_13846,A,804,memo_13846
13847,name_13847,A,194,memo_13847
13848,name_13848,A,776,memo_13848
13849,name_13849,B,659,memo_13849
13850,name_13850,C,360,"this is memo, with comma 13850"
13851,name_13851,B,437,memo_13851
13852,name_13852,B,274,memo_13852
13853,name_13853,C,616,memo_13853
13854,name_13854,B,744,memo_13854
13855,name_13855,C,992,memo_13855
13856,name_13856,C,662,memo_13856
13857,name_13857,C,217,memo_13857
13858,name_13858,B,586,memo_13858
13859,name_13859,C,24,memo_13859
13860,name_13860,A,691,"this is memo, with comma 13860"
13861,name_13861,B,17,memo_13861
13862,name_13862,A,298,memo_13862
13863,name_13863,B,26,memo_13863
13864,name_13864,C,986,memo_13864
13865,name_13865,B,456,memo_13865
13866,name_13866,A,383,memo_13866
13867,name_13867,A,743,memo_13867
13868,name_13868,C,617,memo_13868
13869,name_13869,C,467,memo_13869
13870,name_13870,C,193,"this is memo, with comma 13870"
13871,name_13871,B,468,memo_13871
13872,name_13872,A,608,memo_13872
13873,name_13873,B,597,memo_13873
13874,name_13874,B,846,memo_13874
13875,name_13875,B,494,memo_13875
13876,name_13876,B,388,memo_13876
13877,name_13877,A,631,memo_13877
13878,name_13878,C,629,memo_13878
13879,name_13879,B,611,memo_13879
13880,name_13880,C,402,"this is memo, with comma 13880"
13881,name_13881,A,269,memo_13881
13882,name_13882,C,623,memo_13882
13883,name_13883,C,556,memo_13883
13884,name_13884,C,524,memo_13884
13885,name_13885,B,955,memo_13885
13886,name_13886,C,544,memo_13886
13887,name_13887,C,292,memo_13887
13888,name_13888,B,470,memo_13888
13889,name_13889,C,385,memo_13889
13890,name_13890,A,496,"this is memo, with comma 13890"
13891,name_13891,B,344,memo_13891
13892,name_13892,B,331,memo_13892
13893,name_13893,C,948,memo_13893
13894,name_13894,B,886,memo_13894
13895,name_13895,C,430,memo_13895
13896,name_13896,B,663,memo_13896
13897,name_13897,B,175,memo_13897
13898,name_13898,C,815,memo_13898
13899,name_13899,C,465,memo_13899
13900,name_13900,C,33,"this is memo, with comma 13900"
13901,name_13901,C,904,memo_13901
13902,name_13902,B,903,memo_13902
13903,name_13903,C,901,memo_13903
13904,name_13904,B,375,memo_13904
13905,name_13905,B,125,memo_13905
13906,name_13906,C,512,memo_13906
13907,name_13907,B,837,memo_13907
13908,name_13908,B,924,memo_13908
13909,name_13909,C,871,memo_13909
13910,name_13910,B,583,"this is memo, with comma 13910"
13911,name_13911,A,622,memo_13911
13912,name_13912,C,380,memo_13912
13913,name_13913,C,548,memo_13913
13914,name_13914,C,423,memo_13914
13915,name_13915,A,722,memo_13915
13916,name_13916,A,154,memo_13916
13917,name_13917,C,471,memo_13917
13918,name_13918,B,331,memo_13918
13919,name_13919,A,829,memo_13919
13920,name_13920,C,305,"this is memo, with comma 13920"
13921,name_13921,B,569,memo_13921
13922,name_13922,A,348,memo_13922
13923,name_13923,A,441,memo_13923
13924,name_13924,B,907,memo_13924
13925,name_13925,C,294,memo_13925
13926,name_13926,B,853,memo_13926
13927,name_13927,C,268,memo_13927
13928,name_13928,B,772,memo_13928
13929,name_13929,A,236,memo_13929
13930,name_13930,B,63,"this is memo, with comma 13930"
13931,name_13931,B,115,memo_13931
13932,name_13932,B,134,memo_13932
13933,name_13933,B,710,memo_13933
13934,name_13934,B,319,memo_13934
13935,name_13935,B,59,memo_13935
13936,name_13936,B,186,memo_13936
13937,name_13937,B,908,memo_13937
13938,name_13938,A,146,memo_13938
13939,name_13939,C,476,memo_13939
13940,name_13940,B,947,"this is memo, with comma 13940"
13941,name_13941,A,165,memo_13941
13942,name_13942,B,806,memo_13942
13943,name_13943,B,951,memo_13943
13944,name_13944,A,526,memo_13944
13945,name_13945,A,456,memo_13945
13946,name_13946,B,10,memo_13946
13947,name_13947,B,60,memo_13947
13948,name_13948,A,285,memo_13948
13949,name_13949,C,795,memo_13949
13950,name_13950,A,480,"this is memo, with comma 13950"
13951,name_13951,B,460,memo_13951
13952,name_13952,A,753,memo_13952
13953,name_13953,B,442,memo_13953
13954,name_13954,C,748,memo_13954
13955,name_13955,A,323,memo_13955
13956,name_13956,A
13957,name_13957,C,890,memo_13957
13958,name_13958,B,586,memo_13958
13959,name_13959,A,8,memo_13959
13960,name_13960,C,641,"this is memo, with comma 13960"
13961,name_13961,C,488,memo_13961
13962,name_13962,C,993,memo_13962
13963,name_13963,C,808,memo_13963
13964,name_13964,B,765,memo_13964
13965,name_13965,C,88,memo_13965
13966,name_13966,C,565,memo_13966
13967,name_13967,C,594,memo_13967
13968,name_13968,C,246,memo_13968
13969,name_13969,B,69,memo_13969
13970,name_13970,C,686,"this is memo, with comma 13970"
13971,name_13971,A,68,memo_13971
13972,name_13972,B,989,memo_13972
13973,name_13973,C,689,memo_13973
13974,name_13974,A,61,memo_13974
13975,name_13975,C,218,memo_13975
13976,name_13976,C,894,memo_13976
13977,name_13977,A,943,memo_13977
13978,name_13978,C,443,memo_13978
13979,name_13979,B,295,memo_13979
13980,name_13980,B,740,"this is memo, with comma 13980"
13981,name_13981,B,319,memo_13981
13982,name_13982,B,326,memo_13982
13983,name_13983,B,143,memo_13983
13984,name_13984,B,901,memo_13984
13985,name_13985,C,95,memo_13985
13986,name_13986,C,121,memo_13986
13987,name_13987,A,744,memo_13987
13988,name_13988,A,911,memo_13988
13989,name_13989,C,690,memo_13989
13990,name_13990,C,164,"this is memo, with comma 13990"
13991,name_13991,A,737,memo_13991
13992,name_13992,B,381,memo_13992
13993,name_13993,A,346,memo_13993
13994,name_13994,C,915,memo_13994
13995,name_13995,A,435,memo_13995
13996,name_13996,B,290,memo_13996
13997,name_13997,C,835,memo_13997
13998,name_13998,A,508,memo_13998
13999,name_13999,B,656,memo_13999
14000,name_14000,C,383,"this is memo, with comma 14000"
14001,name_14001,B,100,memo_14001
14002,name_14002,C,783,memo_14002
14003,name_14003,A,831,memo_14003
14004,name_14004,C,559,memo_14004
14005,name_14005,A,369,memo_14005
14006,name_14006,C,631,memo_14006
14007,name_14007,A,758,memo_14007
14008,name_14008,C,369,memo_14008
14009,name_14009,B,743,memo_14009
14010,name_14010,B,384,"this is memo, with comma 14010"
14011,name_14011,A,624,memo_14011
14012,name_14012,B,814,memo_14012
14013,name_14013,C,386,memo_14013
14014,name_14014,C,284,memo_14014
14015,name_14015,B,851,memo_14015
14016,name_14016,A,948,memo_14016
14017,name_14017,C,609,memo_14017
14018,name_14018,A,132,memo_14018
14019,name_14019,B,521,memo_14019
14020,name_14020,A,947,"this is memo, with comma 14020"
14021,name_14021,A,296,memo_14021
14022,name_14022,C,787,memo_14022
14023,name_14023,B,317,memo_14023
14024,name_14024,C,345,memo_14024
14025,name_14025,A,43,memo_14025
14026,name_14026,B,656,memo_14026
14027,name_14027,A,579,memo_14027
14028,name_14028,B,439,memo_14028
14029,name_14029,A,443,memo_14029
14030,name_14030,A,813,"this is memo, with comma 14030"
14031,name_14031,A,323,memo_14031
14032,name_14032,C,465,memo_14032
14033,name_14033,B,728,memo_14033
14034,name_14034,C,186,memo_14034
14035,name_14035,A,988,memo_14035
14036,name_14036,B,260,memo_14036
14037,name_14037,C,858,memo_14037
14038,name_14038,B,729,memo_14038
14039,name_14039,A,245,memo_14039
14040,name_14040,C,50,"this is memo, with comma 14040"
14041,name_14041,A,384,memo_14041
14042,name_14042,B,740,memo_14042
14043,name_14043,A,447,memo_14043
14044,name_14044,A,839,memo_14044
14045,name_14045,C,285,memo_14045
14046,name_14046,C,901,memo_14046
14047,name_14047,C,550,memo_14047
14048,name_14048,A,626,memo_14048
14049,name_14049,B,725,memo_14049
14050,name_14050,C,682,"this is memo, with comma 14050"
14051,name_14051,A,326,memo_14051
14052,name_14052,B,326,memo_14052
14053,name_14053,A,512,memo_14053
14054,name_14054,B,933,memo_14054
14055,name_14055,B,240,memo_14055
14056,name_14056,B,215,memo_14056
14057,name_14057,C,801,memo_14057
14058,name_14058,A,237,memo_14058
14059,name_14059,C,972,memo_14059
14060,name_14060,C,778,"this is memo, with comma 14060"
14061,name_14061,C,546,memo_14061
14062,name_14062,B,775,memo_14062
14063,name_14063,A,929,memo_14063
14064,name_14064,B,739,memo_14064
14065,name_14065,A,448,memo_14065
14066,name_14066,C,507,memo_14066
14067,name_14067,C,613,memo_14067
14068,name_14068,C,920,memo_14068
14069,name_14069,A,956,memo_14069
14070,name_14070,A,857,"this is memo, with comma 14070"
14071,name_14071,B,638,memo_14071
14072,name_14072,A,503,memo_14072
14073,name_14073,B,713,memo_14073
14074,name_14074,B,290,memo_14074
14075,name_14075,A,340,memo_14075
14076,name_14076,C,632,memo_14076
14077,name_14077,B,230,memo_14077
14078,name_14078,B,45,memo_14078
14079,name_14079,B,987,memo_14079
14080,name_14080,B,582,"this is memo, with comma 14080"
14081,name_14081,B,904,memo_14081
14082,name_14082,C,327,memo_14082
14083,name_14083,A,450,memo_14083
14084,name_14084,A,507,memo_14084
14085,name_14085,C,478,memo_14085
14086,name_14086,A,120,memo_14086
14087,name_14087,C,188,memo_14087
14088,name_14088,A,583,memo_14088
14089,name_14089,C,772,memo_14089
14090,name_14090,A,91,"this is memo, with comma 14090"
14091,name_14091,C,206,memo_14091
14092,name_14092,A,97,memo_14092
14093,name_14093,A,72,memo_14093
14094,name_14094,A,565,memo_14094
14095,name_14095,A,500,memo_14095
14096,name_14096,C,172,memo_14096
14097,name_14097,A,599,memo_14097
14098,name_14098,B,845,memo_14098
14099,name_14099,C,227,memo_14099
14100,name_14100,B,849,"this is memo, with comma 14100"
14101,name_14101,A,568,memo_14101
14102,name_14102,C,750,memo_14102
14103,name_14103,B,581,memo_14103
14104,name_14104,A,305,memo_14104
14105,name_14105,B,177,memo_14105
14106,name_14106,A,634,memo_14106
14107,name_14107,B,525,memo_14107
14108,name_14108,C,175,memo_14108
14109,name_14109,A,656,memo_14109
14110,name_14110,C,212,"this is memo, with comma 14110"
14111,name_14111,B,44,memo_14111
14112,name_14112,A,507,memo_14112
14113,name_14113,A,273,memo_14113
14114,name_14114,A,578,memo_14114
14115,name_14115,B,586,memo_14115
14116,name_14116,B,386,memo_14116
14117,name_14117,B,300,memo_14117
14118,name_14118,C,875,memo_14118
14119,name_14119,B,5,memo_14119
14120,name_14120,A,401,"this is memo, with comma 14120"
14121,name_14121,B,396,memo_14121
14122,name_14122,B,896,memo_14122
14123,name_14123,C,147,memo_14123
14124,name_14124,C,689,memo_14124
14125,name_14125,A,145,memo_14125
14126,name_14126,A,295,memo_14126
14127,name_14127,B,832,memo_14127
14128,name_14128,A,868,memo_14128
14129,name_14129,A,747,memo_14129
14130,name_14130,C,792,"this is memo, with comma 14130"
14131,name_14131,B,443,memo_14131
14132,name_14132,A,290,memo_14132
14133,name_14133,B,617,memo_14133
14134,name_14134,A,761,memo_14134
14135,name_14135,A,915,memo_14135
14136,name_14136,C,908,memo_14136
14137,name_14137,A,567,memo_14137
14138,name_14138,A,520,memo_14138
14139,name_14139,C,350,memo_14139
14140,name_14140,C,23,"this is memo, with comma 14140"
14141,name_14141,A,633,memo_14141
14142,name_14142,C,925,memo_14142
14143,name_14143,B,487,memo_14143
14144,name_14144,C,216,memo_14144
14145,name_14145,B,471,memo_14145
14146,name_14146,A,891,memo_14146
14147,name_14147,B,333,memo_14147
14148,name_14148,B,23,memo_14148
14149,name_14149,C,172,memo_14149
14150,name_14150,C,218,"this is memo, with comma 14150"
14151,name_14151,B,99,memo_14151
14152,name_14152,A,58,memo_14152
14153,name_14153,A,26,memo_14153
14154,name_14154,A,457,memo_14154
14155,name_14155,B,7,memo_14155
14156,name_14156,B,124,memo_14156
14157,name_14157,C,464,memo_14157
14158,name_14158,A,897,memo_14158
14159,name_14159,C,585,memo_14159
14160,name_14160,B,403,"this is memo, with comma 14160"
14161,name_14161,A,485,memo_14161
14162,name_14162,B,738,memo_14162
14163,name_14163,C,906,memo_14163
14164,name_14164,B,847,memo_14164
14165,name_14165,C,515,memo_14165
14166,name_14166,C,27,memo_14166
14167,name_14167,A,60,memo_14167
14168,name_14168,B,539,memo_14168
14169,name_14169,C,271,memo_14169
14170,name_14170,A,282,"this is memo, with comma 14170"
14171,name_14171,B,361,memo_14171
14172,name_14172,B,166,memo_14172
14173,name_14173,A,277,memo_14173
14174,name_14174,A,408,memo_14174
14175,name_14175,C,73,memo_14175
14176,name_14176,B,211,memo_14176
14177,name_14177,C,779,memo_14177
14178,name_14178,B,818,memo_14178
14179,name_14179,A,359,memo_14179
14180,name_14180,A,507,"this is memo, with comma 14180"
14181,name_14181,A,242,memo_14181
14182,name_14182,B,494,memo_14182
14183,name_14183,B,311,memo_14183
14184,name_14184,A,17,memo_14184
14185,name_14185,C,206,memo_14185
14186,name_14186,A,881,memo_14186
14187,name_14187,C,73,memo_14187
14188,name_14188,A,688,memo_14188
14189,name_14189,C,346,memo_14189
14190,name_14190,B,831,"this is memo, with comma 14190"
14191,name_14191,B,190,memo_14191
14192,name_14192,A,669,memo_14192
14193,name_14193,B,872,memo_14193
14194,name_14194,B,381,memo_14194
14195,name_14195,B,536,memo_14195
14196,name_14196,A,124,memo_14196
14197,name_14197,C,84,memo_14197
14198,name_14198,A,293,memo_14198
14199,name_14199,B,963,memo_14199
14200,name_14200,B,342,"this is memo, with comma 14200"
14201,name_14201,C,229,memo_14201
14202,name_14202,C,331,memo_14202
14203,name_14203,C,151,memo_14203
14204,name_14204,A,850,memo_14204
14205,name_14205,C,172,memo_14205
14206,name_14206,A,423,memo_14206
14207,name_14207,C,247,memo_14207
14208,name_14208,C,451,memo_14208
14209,name_14209,C,161,memo_14209
14210,name_14210,A,16,"this is memo, with comma 14210"
14211,name_14211,C,785,memo_14211
14212,name_14212,B,663,memo_14212
14213,name_14213,B,890,memo_14213
14214,name_14214,A,606,memo_14214
14215,name_14215,C,551,memo_14215
14216,name_14216,B,555,memo_14216
14217,name_14217,C,656,memo_14217
14218,name_14218,C,387,memo_14218
14219,name_14219,B,631,memo_14219
14220,name_14220,C,455,"this is memo, with comma 14220"
14221,name_14221,C,376,memo_14221
14222,name_14222,C,85,memo_14222
14223,name_14223,A,244,memo_14223
14224,name_14224,A,85,memo_14224
14225,name_14225,A,170,memo_14225
14226,name_14226,A,372,memo_14226
14227,name_14227,C,55,memo_14227
14228,name_14228,A,52,memo_14228
14229,name_14229,C,279,memo_14229
14230,name_14230,A,609,"this is memo, with comma 14230"
14231,name_14231,A,204,memo_14231
14232,name_14232,C,848,memo_14232
14233,name_14233,B,271,memo_14233
14234,name_14234,C,66,memo_14234
14235,name_14235,A,204,memo_14235
14236,name_14236,C,918,memo_14236
14237,name_14237,A,991,memo_14237
14238,name_14238,B,588,memo_14238
14239,name_14239,B,954,memo_14239
14240,name_14240,A,304,"this is memo, with comma 14240"
14241,name_14241,C,392,memo_14241
14242,name_14242,A,488,memo_14242
14243,name_14243,C,454,memo_14243
14244,name_14244,B,932,memo_14244
14245,name_14245,B,60,memo_14245
14246,name_14246,C,365,memo_14246
14247,name_14247,C,565,memo_14247
14248,name_14248,B,370,memo_14248
14249,name_14249,A,653,memo_14249
14250,name_14250,C,180,"this is memo, with comma 14250"
14251,name_14251,A,697,memo_14251
14252,name_14252,A,551,memo_14252
14253,name_14253,A,541,memo_14253
14254,name_14254,C,985,memo_14254
14255,name_14255,B,61,memo_14255
14256,name_14256,B,683,memo_14256
14257,name_14257,B,803,memo_14257
14258,name_14258,B,415,memo_14258
14259,name_14259,A,356,memo_14259
14260,name_14260,B,957,"this is memo, with comma 14260"
14261,name_14261,A,852,memo_14261
14262,name_14262,C,268,memo_14262
14263,name_14263,A,810,memo_14263
14264,name_14264,B,755,memo_14264
14265,name_14265,C,565,memo_14265
14266,name_14266,B,33,memo_14266
14267,name_14267,B,694,memo_14267
14268,name_14268,A,637,memo_14268
14269,name_14269,A,947,memo_14269
14270,name_14270,B,250,"this is memo, with comma 14270"
14271,name_14271,B,338,memo_14271
14272,name_14272,A,469,memo_14272
14273,name_14273,C,756,memo_14273
14274,name_14274,C,109,memo_14274
14275,name_14275,C,395,memo_14275
14276,name_14276,A,852,memo_14276
14277,name_14277,B,960,memo_14277
14278,name_14278,C,478,memo_14278
14279,name_14279,B,823,memo_14279
14280,name_14280,A,25,"this is memo, with comma 14280"
14281,name_14281,B,921,memo_14281
14282,name_14282,C,111,memo_14282
14283,name_14283,B,451,memo_14283
14284,name_14284,C,299,memo_14284
14285,name_14285,C,13,memo_14285
14286,name_14286,A,365,memo_14286
14287,name_14287,B,778,memo_14287
14288,name_14288,B,971,memo_14288
14289,name_14289,C,968,memo_14289
14290,name_14290,A,875,"this is memo, with comma 14290"
14291,name_14291,A,628,memo_14291
14292,name_14292,B,829,memo_14292
14293,name_14293,C,325,memo_14293
14294,name_14294,B,423,memo_14294
14295,name_14295,A,142,memo_14295
14296,name_14296,B,944,memo_14296
14297,name_14297,C,773,memo_14297
14298,name_14298,C,336,memo_14298
14299,name_14299,A,434,memo_14299
14300,name_14300,C,175,"this is memo, with comma 14300"
14301,name_14301,A,669,memo_14301
14302,name_14302,C,882,memo_14302
14303,name_14303,C,929,memo_14303
14304,name_14304,B,280,memo_14304
14305,name_14305,B,488,memo_14305
14306,name_14306,B,963,memo_14306
14307,name_14307,A,910,memo_14307
14308,name_14308,B,740,memo_14308
14309,name_14309,B,700,memo_14309
14310,name_14310,C,623,"this is memo, with comma 14310"
14311,name_14311,C,598,memo_14311
14312,name_14312,A,742,memo_14312
14313,name_14313,C,815,memo_14313
14314,name_14314,C,253,memo_14314
14315,name_14315,A,384,memo_14315
14316,name_14316,A,63,memo_14316
14317,name_14317,B,180,memo_14317
14318,name_14318,C,232,memo_14318
14319,name_14319,A,411,memo_14319
14320,name_14320,A,916,"this is memo, with comma 14320"
14321,name_14321,B,825,memo_14321
14322,name_14322,A,367,memo_14322
14323,name_14323,C,489,memo_14323
14324,name_14324,C,452,memo_14324
14325,name_14325,B,512,memo_14325
14326,name_14326,C,253,memo_14326
14327,name_14327,A,414,memo_14327
14328,name_14328,A,290,memo_14328
14329,name_14329,B,178,memo_14329
14330,name_14330,C,926,"this is memo, with comma 14330"
14331,name_14331,C,171,memo_14331
14332,name_14332,B,612,memo_14332
14333,name_14333,A,420,memo_14333
14334,name_14334,A,646,memo_14334
14335,name_14335,B,575,memo_14335
14336,name_14336,C,486,memo_14336
14337,name_14337,C,954,memo_14337
14338,name_14338,A,402,memo_14338
14339,name_14339,C,202,memo_14339
14340,name_14340,B,664,"this is memo, with comma 14340"
14341,name_14341,B,428,memo_14341
14342,name_14342,C,871,memo_14342
14343,name_14343,A,418,memo_14343
14344,name_14344,B,353,memo_14344
14345,name_14345,A,434,memo_14345
14346,name_14346,A,389,memo_14346
